Observation Year,Standard Week,Pest Value,MaxT(°C),MinT(°C),RH1(%),RH2(%),RF(mm),WS(kmph),SSH(hrs),EVP(mm),Pest/Disease,Location
1986,16,,42.4,23.8,40.4,15.9,0,10.4,11.8,15.7,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,17,,41.2,23.9,39.3,17,0,8.8,11.8,11.9,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,18,,42.1,25.3,51.3,18.3,0,9,10.6,12.2,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,19,,42.6,25.5,40.9,17.6,0,11.3,10.9,14.9,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,20,,43.4,25.9,53.1,19.9,0,19.5,11.7,17.6,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,21,,41.9,26.1,47.3,19.9,0,12.9,11.5,15.8,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,22,,40.3,25.3,56.7,29.3,15.1,12.8,9.5,14.1,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,23,,39.6,24.4,69,35.7,35.5,15.4,8.5,9.6,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,24,,35.2,23.4,83.6,44.4,56.2,15.2,6.9,7.8,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,25,,31.6,23.3,81.7,60,11.6,15.6,2.7,4.9,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,26,,31.9,23.3,77.6,51,5.2,17.2,2.7,6.5,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,27,,36.5,24.7,71,38.1,0,17.1,7.1,11,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,28,,34.8,24.4,71,53.3,17.6,18.1,4.3,7.5,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,29,,28.5,22.7,89.7,75.7,125.6,19,1.6,3.4,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,30,,29.9,21.9,85.9,51,28.2,15.2,7.1,4.9,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,31,,33,23.5,83.6,54.9,11.2,13,8.3,6.6,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,32,,29.5,22.6,91.4,75.1,113.4,13.5,2,2.8,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,33,,29.1,21.9,86.6,66,24.4,18.5,5.8,4.1,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,34,,31.9,21.6,85.3,46.1,1,12.9,7.4,7.1,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,35,9.09,33.3,21.7,79.3,46.3,5.5,8.2,10.7,7,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,36,0,32.3,22.1,83.3,48.6,11.2,8.7,7.6,6.1,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,37,12.5,32.5,22.3,77.4,49.4,5.4,8.6,6.1,6,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,38,22.4,34,22.9,84.1,55.7,53,6.7,8.7,6,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,39,4.54,34.9,21.7,82.7,42,13,6.2,10.7,7,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,40,0,34.8,21.6,77.1,40.6,0,5.7,10.3,6.8,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,41,3.26,37.1,19.2,63,19.7,0,4.1,11.2,7.7,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,42,2.2,36.9,18.6,53.9,20,0,4.7,10.9,8,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,43,1.42,34.3,14.8,59.3,22,0,5,11.5,7,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,44,7.59,32.8,17.2,57.4,29.3,0,7.6,10.6,8.1,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,45,10.9,31.8,20.2,86.1,47.6,11.8,6.7,10.5,4.9,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,46,14.28,33.9,14.9,64,25.6,0,4.2,11.1,6,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,47,16.6,31.3,10.2,64.7,19.9,0,5,11.1,6.3,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,48,16,30.8,11,66.6,25.6,0,6.1,10.8,5.9,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,49,0,30.7,8.8,63.7,30.7,0,5.5,10.9,5.9,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,50,0,31.3,16.1,73.4,48.3,5.8,6.2,10,5.3,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,51,0,31.7,13.6,67.9,53,0,6.1,10.7,6.1,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,52,0,25.8,13.4,91.3,58.5,48.2,7.4,8.1,3.1,PinkBollworm-Damage (Percent flower damage),Pharbhani
1986,1,,30.4,10.4,67.9,21.4,0,3,9.9,5.5,Thrips (Number/ 3 leaves),Pharbhani
1986,2,,28.7,9.3,68.4,25.4,0,4.6,9.5,5.4,Thrips (Number/ 3 leaves),Pharbhani
1986,3,,29.7,11.1,74,33,0,2.7,9,5.2,Thrips (Number/ 3 leaves),Pharbhani
1986,4,,27.9,11.4,68.6,32.4,0,4,9.6,4.6,Thrips (Number/ 3 leaves),Pharbhani
1986,5,,32.4,14.5,60,23.9,0,5.9,11,5.3,Thrips (Number/ 3 leaves),Pharbhani
1986,6,,32.1,16.7,74.6,36.9,22,8,10.2,6.8,Thrips (Number/ 3 leaves),Pharbhani
1986,7,,31.7,15.7,75.7,30.7,0,7.1,10.9,5.7,Thrips (Number/ 3 leaves),Pharbhani
1986,8,,33.1,18.8,78.4,33.9,4.3,7.9,10.6,6.3,Thrips (Number/ 3 leaves),Pharbhani
1986,9,,34.6,18.5,55.4,20.7,0,8.7,11.2,9.4,Thrips (Number/ 3 leaves),Pharbhani
1986,10,,37,21.5,55.9,21.6,0,7.9,10.4,9,Thrips (Number/ 3 leaves),Pharbhani
1986,11,,38.2,18.9,37.4,17,0,7.3,10.5,10.6,Thrips (Number/ 3 leaves),Pharbhani
1986,12,,38.1,16.3,32.3,14.3,0,7.4,11.6,11.4,Thrips (Number/ 3 leaves),Pharbhani
1986,13,,39.8,20.7,31.3,14,0,9.7,11.4,13.1,Thrips (Number/ 3 leaves),Pharbhani
1986,14,,39.4,18.1,27.4,12,0,7.2,12.1,11.9,Thrips (Number/ 3 leaves),Pharbhani
1986,15,,41.8,25.6,29.9,16.1,0,7.4,9.8,11.2,Thrips (Number/ 3 leaves),Pharbhani
1986,16,,42.4,23.8,40.4,15.9,0,10.4,11.8,15.7,Thrips (Number/ 3 leaves),Pharbhani
1986,17,,41.2,23.9,39.3,17,0,8.8,11.8,11.9,Thrips (Number/ 3 leaves),Pharbhani
1986,18,,42.1,25.3,51.3,18.3,0,9,10.6,12.2,Thrips (Number/ 3 leaves),Pharbhani
1986,19,,42.6,25.5,40.9,17.6,0,11.3,10.9,14.9,Thrips (Number/ 3 leaves),Pharbhani
1986,20,,43.4,25.9,53.1,19.9,0,19.5,11.7,17.6,Thrips (Number/ 3 leaves),Pharbhani
1986,21,,41.9,26.1,47.3,19.9,0,12.9,11.5,15.8,Thrips (Number/ 3 leaves),Pharbhani
1986,22,,40.3,25.3,56.7,29.3,15.1,12.8,9.5,14.1,Thrips (Number/ 3 leaves),Pharbhani
1986,23,,39.6,24.4,69,35.7,35.5,15.4,8.5,9.6,Thrips (Number/ 3 leaves),Pharbhani
1986,24,,35.2,23.4,83.6,44.4,56.2,15.2,6.9,7.8,Thrips (Number/ 3 leaves),Pharbhani
1986,25,,31.6,23.3,81.7,60,11.6,15.6,2.7,4.9,Thrips (Number/ 3 leaves),Pharbhani
1986,26,,31.9,23.3,77.6,51,5.2,17.2,2.7,6.5,Thrips (Number/ 3 leaves),Pharbhani
1986,27,,36.5,24.7,71,38.1,0,17.1,7.1,11,Thrips (Number/ 3 leaves),Pharbhani
1986,28,,34.8,24.4,71,53.3,17.6,18.1,4.3,7.5,Thrips (Number/ 3 leaves),Pharbhani
1986,29,0.46,28.5,22.7,89.7,75.7,125.6,19,1.6,3.4,Thrips (Number/ 3 leaves),Pharbhani
1986,30,1.43,29.9,21.9,85.9,51,28.2,15.2,7.1,4.9,Thrips (Number/ 3 leaves),Pharbhani
1986,31,1.93,33,23.5,83.6,54.9,11.2,13,8.3,6.6,Thrips (Number/ 3 leaves),Pharbhani
1986,32,7.66,29.5,22.6,91.4,75.1,113.4,13.5,2,2.8,Thrips (Number/ 3 leaves),Pharbhani
1986,33,10.3,29.1,21.9,86.6,66,24.4,18.5,5.8,4.1,Thrips (Number/ 3 leaves),Pharbhani
1986,34,23.4,31.9,21.6,85.3,46.1,1,12.9,7.4,7.1,Thrips (Number/ 3 leaves),Pharbhani
1986,35,14.1,33.3,21.7,79.3,46.3,5.5,8.2,10.7,7,Thrips (Number/ 3 leaves),Pharbhani
1986,36,17.43,32.3,22.1,83.3,48.6,11.2,8.7,7.6,6.1,Thrips (Number/ 3 leaves),Pharbhani
1986,37,8.06,32.5,22.3,77.4,49.4,5.4,8.6,6.1,6,Thrips (Number/ 3 leaves),Pharbhani
1986,38,11.46,34,22.9,84.1,55.7,53,6.7,8.7,6,Thrips (Number/ 3 leaves),Pharbhani
1986,39,4.66,34.9,21.7,82.7,42,13,6.2,10.7,7,Thrips (Number/ 3 leaves),Pharbhani
1986,40,2.1,34.8,21.6,77.1,40.6,0,5.7,10.3,6.8,Thrips (Number/ 3 leaves),Pharbhani
1986,41,3.1,37.1,19.2,63,19.7,0,4.1,11.2,7.7,Thrips (Number/ 3 leaves),Pharbhani
1986,42,1.8,36.9,18.6,53.9,20,0,4.7,10.9,8,Thrips (Number/ 3 leaves),Pharbhani
1986,43,1.86,34.3,14.8,59.3,22,0,5,11.5,7,Thrips (Number/ 3 leaves),Pharbhani
1986,44,1.2,32.8,17.2,57.4,29.3,0,7.6,10.6,8.1,Thrips (Number/ 3 leaves),Pharbhani
1986,45,1.46,31.8,20.2,86.1,47.6,11.8,6.7,10.5,4.9,Thrips (Number/ 3 leaves),Pharbhani
1986,46,1.36,33.9,14.9,64,25.6,0,4.2,11.1,6,Thrips (Number/ 3 leaves),Pharbhani
1986,47,0.9,31.3,10.2,64.7,19.9,0,5,11.1,6.3,Thrips (Number/ 3 leaves),Pharbhani
1986,48,1.2,30.8,11,66.6,25.6,0,6.1,10.8,5.9,Thrips (Number/ 3 leaves),Pharbhani
1986,49,,30.7,8.8,63.7,30.7,0,5.5,10.9,5.9,Thrips (Number/ 3 leaves),Pharbhani
1986,50,,31.3,16.1,73.4,48.3,5.8,6.2,10,5.3,Thrips (Number/ 3 leaves),Pharbhani
1986,51,,31.7,13.6,67.9,53,0,6.1,10.7,6.1,Thrips (Number/ 3 leaves),Pharbhani
1986,52,,25.8,13.4,91.3,58.5,48.2,7.4,8.1,3.1,Thrips (Number/ 3 leaves),Pharbhani
1986,1,,29.2,7.1,64,19.1,0,5,10.9,5.6,Whitefly (Number/ 3 leaves),Pharbhani
1986,2,,29.3,11.6,59.6,30.3,0,6.2,9.3,5.6,Whitefly (Number/ 3 leaves),Pharbhani
1986,3,,26.6,12.4,89.6,41.9,16.6,6.4,9.5,3.7,Whitefly (Number/ 3 leaves),Pharbhani
1986,4,,32,15.1,74.6,28.1,0,4.3,10.5,4.8,Whitefly (Number/ 3 leaves),Pharbhani
1986,5,,32.4,14.5,60,23.9,0,5.9,11,5.3,Whitefly (Number/ 3 leaves),Pharbhani
1986,6,,32.1,16.7,74.6,36.9,22,8,10.2,6.8,Whitefly (Number/ 3 leaves),Pharbhani
1986,7,,31.7,15.7,75.7,30.7,0,7.1,10.9,5.7,Whitefly (Number/ 3 leaves),Pharbhani
1986,8,,33.1,18.8,78.4,33.9,4.3,7.9,10.6,6.3,Whitefly (Number/ 3 leaves),Pharbhani
1986,9,,34.6,18.5,55.4,20.7,0,8.7,11.2,9.4,Whitefly (Number/ 3 leaves),Pharbhani
1986,10,,37,21.5,55.9,21.6,0,7.9,10.4,9,Whitefly (Number/ 3 leaves),Pharbhani
1986,11,,38.2,18.9,37.4,17,0,7.3,10.5,10.6,Whitefly (Number/ 3 leaves),Pharbhani
1986,12,,38.1,16.3,32.3,14.3,0,7.4,11.6,11.4,Whitefly (Number/ 3 leaves),Pharbhani
1986,13,,39.8,20.7,31.3,14,0,9.7,11.4,13.1,Whitefly (Number/ 3 leaves),Pharbhani
1986,14,,39.4,18.1,27.4,12,0,7.2,12.1,11.9,Whitefly (Number/ 3 leaves),Pharbhani
1986,15,,41.8,25.6,29.9,16.1,0,7.4,9.8,11.2,Whitefly (Number/ 3 leaves),Pharbhani
1986,16,,42.4,23.8,40.4,15.9,0,10.4,11.8,15.7,Whitefly (Number/ 3 leaves),Pharbhani
1986,17,,41.2,23.9,39.3,17,0,8.8,11.8,11.9,Whitefly (Number/ 3 leaves),Pharbhani
1986,18,,42.1,25.3,51.3,18.3,0,9,10.6,12.2,Whitefly (Number/ 3 leaves),Pharbhani
1986,19,,42.6,25.5,40.9,17.6,0,11.3,10.9,14.9,Whitefly (Number/ 3 leaves),Pharbhani
1986,20,,43.4,25.9,53.1,19.9,0,19.5,11.7,17.6,Whitefly (Number/ 3 leaves),Pharbhani
1986,21,,41.9,26.1,47.3,19.9,0,12.9,11.5,15.8,Whitefly (Number/ 3 leaves),Pharbhani
1986,22,,40.3,25.3,56.7,29.3,15.1,12.8,9.5,14.1,Whitefly (Number/ 3 leaves),Pharbhani
1986,23,,39.6,24.4,69,35.7,35.5,15.4,8.5,9.6,Whitefly (Number/ 3 leaves),Pharbhani
1986,24,,35.2,23.4,83.6,44.4,56.2,15.2,6.9,7.8,Whitefly (Number/ 3 leaves),Pharbhani
1986,25,,31.6,23.3,81.7,60,11.6,15.6,2.7,4.9,Whitefly (Number/ 3 leaves),Pharbhani
1986,26,,31.9,23.3,77.6,51,5.2,17.2,2.7,6.5,Whitefly (Number/ 3 leaves),Pharbhani
1986,27,,36.5,24.7,71,38.1,0,17.1,7.1,11,Whitefly (Number/ 3 leaves),Pharbhani
1986,28,,34.8,24.4,71,53.3,17.6,18.1,4.3,7.5,Whitefly (Number/ 3 leaves),Pharbhani
1986,29,,28.5,22.7,89.7,75.7,125.6,19,1.6,3.4,Whitefly (Number/ 3 leaves),Pharbhani
1986,30,,29.9,21.9,85.9,51,28.2,15.2,7.1,4.9,Whitefly (Number/ 3 leaves),Pharbhani
1986,31,,33,23.5,83.6,54.9,11.2,13,8.3,6.6,Whitefly (Number/ 3 leaves),Pharbhani
1986,32,,29.5,22.6,91.4,75.1,113.4,13.5,2,2.8,Whitefly (Number/ 3 leaves),Pharbhani
1986,33,,29.1,21.9,86.6,66,24.4,18.5,5.8,4.1,Whitefly (Number/ 3 leaves),Pharbhani
1986,34,0.1,31.9,21.6,85.3,46.1,1,12.9,7.4,7.1,Whitefly (Number/ 3 leaves),Pharbhani
1986,35,0.1,33.3,21.7,79.3,46.3,5.5,8.2,10.7,7,Whitefly (Number/ 3 leaves),Pharbhani
1986,36,1.16,32.3,22.1,83.3,48.6,11.2,8.7,7.6,6.1,Whitefly (Number/ 3 leaves),Pharbhani
1986,37,1.33,32.5,22.3,77.4,49.4,5.4,8.6,6.1,6,Whitefly (Number/ 3 leaves),Pharbhani
1986,38,2,34,22.9,84.1,55.7,53,6.7,8.7,6,Whitefly (Number/ 3 leaves),Pharbhani
1986,39,1.36,34.9,21.7,82.7,42,13,6.2,10.7,7,Whitefly (Number/ 3 leaves),Pharbhani
1986,40,1.2,34.8,21.6,77.1,40.6,0,5.7,10.3,6.8,Whitefly (Number/ 3 leaves),Pharbhani
1986,41,2.26,37.1,19.2,63,19.7,0,4.1,11.2,7.7,Whitefly (Number/ 3 leaves),Pharbhani
1986,42,0.96,36.9,18.6,53.9,20,0,4.7,10.9,8,Whitefly (Number/ 3 leaves),Pharbhani
1986,43,0.83,34.3,14.8,59.3,22,0,5,11.5,7,Whitefly (Number/ 3 leaves),Pharbhani
1986,44,1.56,32.8,17.2,57.4,29.3,0,7.6,10.6,8.1,Whitefly (Number/ 3 leaves),Pharbhani
1986,45,0.5,31.8,20.2,86.1,47.6,11.8,6.7,10.5,4.9,Whitefly (Number/ 3 leaves),Pharbhani
1986,46,1.03,33.9,14.9,64,25.6,0,4.2,11.1,6,Whitefly (Number/ 3 leaves),Pharbhani
1986,47,0.53,31.3,10.2,64.7,19.9,0,5,11.1,6.3,Whitefly (Number/ 3 leaves),Pharbhani
1986,48,0.6,30.8,11,66.6,25.6,0,6.1,10.8,5.9,Whitefly (Number/ 3 leaves),Pharbhani
1986,49,,30.7,8.8,63.7,30.7,0,5.5,10.9,5.9,Whitefly (Number/ 3 leaves),Pharbhani
1986,50,,31.3,16.1,73.4,48.3,5.8,6.2,10,5.3,Whitefly (Number/ 3 leaves),Pharbhani
1986,51,,31.7,13.6,67.9,53,0,6.1,10.7,6.1,Whitefly (Number/ 3 leaves),Pharbhani
1986,52,,25.8,13.4,91.3,58.5,48.2,7.4,8.1,3.1,Whitefly (Number/ 3 leaves),Pharbhani
1987,1,,29.8,16.3,89,59,3.6,4,6.5,12.5,AlternariaLeafBlight (Percentage),Lam
1987,2,,30.1,16.7,90,58,2.7,4,7.1,12.5,AlternariaLeafBlight (Percentage),Lam
1987,3,,30.6,16.7,91,55,1,4.3,7.5,13.3,AlternariaLeafBlight (Percentage),Lam
1987,4,,31.5,17.6,90,55,0.2,5.1,7.4,15.2,AlternariaLeafBlight (Percentage),Lam
1987,5,,31.5,17.3,89,55,0.4,5.4,7.9,16.3,AlternariaLeafBlight (Percentage),Lam
1987,6,,32.3,18.4,89,54,4,6.3,8.1,17.5,AlternariaLeafBlight (Percentage),Lam
1987,7,,33.2,18.8,88,50,1,6.3,8.2,18,AlternariaLeafBlight (Percentage),Lam
1987,8,,33.8,19.9,86,50,2.9,6.5,8.5,21.1,AlternariaLeafBlight (Percentage),Lam
1987,9,,34.9,20,87,49,3.3,6.9,8.6,23.6,AlternariaLeafBlight (Percentage),Lam
1987,10,,35.2,20.9,86,50,5.3,7.4,8.1,23.8,AlternariaLeafBlight (Percentage),Lam
1987,11,,35.9,21.7,86,49,5.2,7.4,8.2,24.2,AlternariaLeafBlight (Percentage),Lam
1987,12,,36.7,22.9,86,50,7.1,8.1,8.1,25.5,AlternariaLeafBlight (Percentage),Lam
1987,13,,37,23.7,85,51,4.1,8.4,8.2,25.9,AlternariaLeafBlight (Percentage),Lam
1987,14,,37.4,24.2,84,50,4.6,8.9,8.6,28.1,AlternariaLeafBlight (Percentage),Lam
1987,15,,37.7,25.1,82,49,4.3,9.4,8.6,28.5,AlternariaLeafBlight (Percentage),Lam
1987,16,,38.4,25.6,81,47,3.9,10,8.9,29.8,AlternariaLeafBlight (Percentage),Lam
1987,17,,39.4,26.1,80,42,2.9,10.3,9.1,32.3,AlternariaLeafBlight (Percentage),Lam
1987,18,,39.7,26.6,77,46,4.7,9.8,8.4,29.9,AlternariaLeafBlight (Percentage),Lam
1987,19,,40.7,27,75,44,22.8,10.1,8.5,33,AlternariaLeafBlight (Percentage),Lam
1987,20,,40.9,27.2,73,44,8.5,10.7,8,31.9,AlternariaLeafBlight (Percentage),Lam
1987,21,,41.4,27.5,72,42,19.2,10.7,8.2,30.1,AlternariaLeafBlight (Percentage),Lam
1987,22,,41.4,27.6,70,41,10.2,10.7,8.1,32.8,AlternariaLeafBlight (Percentage),Lam
1987,23,,39.4,27.3,73,47,18,10.8,6.6,33.5,AlternariaLeafBlight (Percentage),Lam
1987,24,,36.9,26.2,77,53,33.1,11,5.6,28.5,AlternariaLeafBlight (Percentage),Lam
1987,25,,37,26.6,74,53,20.5,11.4,5.1,31.1,AlternariaLeafBlight (Percentage),Lam
1987,26,,36.6,26.1,77,55,28.6,10.8,5.1,26.4,AlternariaLeafBlight (Percentage),Lam
1987,27,,35.5,25.8,79,58,32.9,9.4,5.1,23.8,AlternariaLeafBlight (Percentage),Lam
1987,28,,34.9,25.8,79,60,43.2,9.3,4.5,27.4,AlternariaLeafBlight (Percentage),Lam
1987,29,,34.5,25.4,81,61,37.2,9.4,5.1,22,AlternariaLeafBlight (Percentage),Lam
1987,30,,33.4,24.6,85,65,49.4,8.4,4.2,17.1,AlternariaLeafBlight (Percentage),Lam
1987,31,,33.9,25.1,81,63,35.5,8.8,4.3,20.5,AlternariaLeafBlight (Percentage),Lam
1987,32,,33.4,24.5,84,66,40,8.9,3.8,20.5,AlternariaLeafBlight (Percentage),Lam
1987,33,,33.5,24.9,83,66,45.9,8.9,4.3,20.7,AlternariaLeafBlight (Percentage),Lam
1987,34,,33.3,24.6,84,67,48,7.2,4.4,19.4,AlternariaLeafBlight (Percentage),Lam
1987,35,0,33.4,24.5,83,65,35.6,7.2,5,19.1,AlternariaLeafBlight (Percentage),Lam
1987,36,0,33.6,24.6,84,65,30.2,6,4.8,18.1,AlternariaLeafBlight (Percentage),Lam
1987,37,0,33.9,24.7,85,65,26.4,5.5,5.5,18.1,AlternariaLeafBlight (Percentage),Lam
1987,38,0,33.3,24.4,86,68,49.9,5.2,4.6,13.6,AlternariaLeafBlight (Percentage),Lam
1987,39,4,33.3,24.2,86,69,41.9,4.8,5,16.3,AlternariaLeafBlight (Percentage),Lam
1987,40,7.5,32.8,23.8,88,71,40,4.7,4.8,13.8,AlternariaLeafBlight (Percentage),Lam
1987,41,10.5,32.7,23.6,88,71,49.1,3.9,5.5,14.8,AlternariaLeafBlight (Percentage),Lam
1987,42,12.5,32.2,23.1,88,68,29.3,4.1,5.7,16.7,AlternariaLeafBlight (Percentage),Lam
1987,43,15,32.3,22.5,88,66,21.5,4.7,5.9,14.6,AlternariaLeafBlight (Percentage),Lam
1987,44,16.5,31.1,21.9,89,70,46.3,3.8,5.8,10.4,AlternariaLeafBlight (Percentage),Lam
1987,45,18,31.3,21.5,88,66,11.7,3.8,5.9,11.5,AlternariaLeafBlight (Percentage),Lam
1987,46,21.5,31.2,20.5,87,64,9.7,4,6.7,12.4,AlternariaLeafBlight (Percentage),Lam
1987,47,23,31.1,19.8,87,60,8.2,3.9,6.7,13.1,AlternariaLeafBlight (Percentage),Lam
1987,48,26.5,30.8,18.4,88,59,3.6,4.6,7.1,13.6,AlternariaLeafBlight (Percentage),Lam
1987,49,20,30.2,17.6,87,57,8.3,3.2,6.6,12.2,AlternariaLeafBlight (Percentage),Lam
1987,50,18.5,30.1,17.3,88,58,7.3,3.3,6.4,12.6,AlternariaLeafBlight (Percentage),Lam
1987,51,13,29.7,16.6,88,58,1,3.7,6.8,12.7,AlternariaLeafBlight (Percentage),Lam
1987,52,9.5,29.7,16.8,89,60,0.5,3.5,6.5,15.1,AlternariaLeafBlight (Percentage),Lam
1987,1,,29.8,16.3,89,59,3.6,4,6.5,12.5,BacteriaLeafBlight (Percentage),Lam
1987,2,,30.1,16.7,90,58,2.7,4,7.1,12.5,BacteriaLeafBlight (Percentage),Lam
1987,3,,30.6,16.7,91,55,1,4.3,7.5,13.3,BacteriaLeafBlight (Percentage),Lam
1987,4,,31.5,17.6,90,55,0.2,5.1,7.4,15.2,BacteriaLeafBlight (Percentage),Lam
1987,5,,31.5,17.3,89,55,0.4,5.4,7.9,16.3,BacteriaLeafBlight (Percentage),Lam
1987,6,,32.3,18.4,89,54,4,6.3,8.1,17.5,BacteriaLeafBlight (Percentage),Lam
1987,7,,33.2,18.8,88,50,1,6.3,8.2,18,BacteriaLeafBlight (Percentage),Lam
1987,8,,33.8,19.9,86,50,2.9,6.5,8.5,21.1,BacteriaLeafBlight (Percentage),Lam
1987,9,,34.9,20,87,49,3.3,6.9,8.6,23.6,BacteriaLeafBlight (Percentage),Lam
1987,10,,35.2,20.9,86,50,5.3,7.4,8.1,23.8,BacteriaLeafBlight (Percentage),Lam
1987,11,,35.9,21.7,86,49,5.2,7.4,8.2,24.2,BacteriaLeafBlight (Percentage),Lam
1987,12,,36.7,22.9,86,50,7.1,8.1,8.1,25.5,BacteriaLeafBlight (Percentage),Lam
1987,13,,37,23.7,85,51,4.1,8.4,8.2,25.9,BacteriaLeafBlight (Percentage),Lam
1987,14,,37.4,24.2,84,50,4.6,8.9,8.6,28.1,BacteriaLeafBlight (Percentage),Lam
1987,15,,37.7,25.1,82,49,4.3,9.4,8.6,28.5,BacteriaLeafBlight (Percentage),Lam
1987,16,,38.4,25.6,81,47,3.9,10,8.9,29.8,BacteriaLeafBlight (Percentage),Lam
1987,17,,39.4,26.1,80,42,2.9,10.3,9.1,32.3,BacteriaLeafBlight (Percentage),Lam
1987,18,,39.7,26.6,77,46,4.7,9.8,8.4,29.9,BacteriaLeafBlight (Percentage),Lam
1987,19,,40.7,27,75,44,22.8,10.1,8.5,33,BacteriaLeafBlight (Percentage),Lam
1987,20,,40.9,27.2,73,44,8.5,10.7,8,31.9,BacteriaLeafBlight (Percentage),Lam
1987,21,,41.4,27.5,72,42,19.2,10.7,8.2,30.1,BacteriaLeafBlight (Percentage),Lam
1987,22,,41.4,27.6,70,41,10.2,10.7,8.1,32.8,BacteriaLeafBlight (Percentage),Lam
1987,23,,39.4,27.3,73,47,18,10.8,6.6,33.5,BacteriaLeafBlight (Percentage),Lam
1987,24,,36.9,26.2,77,53,33.1,11,5.6,28.5,BacteriaLeafBlight (Percentage),Lam
1987,25,,37,26.6,74,53,20.5,11.4,5.1,31.1,BacteriaLeafBlight (Percentage),Lam
1987,26,,36.6,26.1,77,55,28.6,10.8,5.1,26.4,BacteriaLeafBlight (Percentage),Lam
1987,27,,35.5,25.8,79,58,32.9,9.4,5.1,23.8,BacteriaLeafBlight (Percentage),Lam
1987,28,,34.9,25.8,79,60,43.2,9.3,4.5,27.4,BacteriaLeafBlight (Percentage),Lam
1987,29,,34.5,25.4,81,61,37.2,9.4,5.1,22,BacteriaLeafBlight (Percentage),Lam
1987,30,,33.4,24.6,85,65,49.4,8.4,4.2,17.1,BacteriaLeafBlight (Percentage),Lam
1987,31,,33.9,25.1,81,63,35.5,8.8,4.3,20.5,BacteriaLeafBlight (Percentage),Lam
1987,32,,33.4,24.5,84,66,40,8.9,3.8,20.5,BacteriaLeafBlight (Percentage),Lam
1987,33,,33.5,24.9,83,66,45.9,8.9,4.3,20.7,BacteriaLeafBlight (Percentage),Lam
1987,34,,33.3,24.6,84,67,48,7.2,4.4,19.4,BacteriaLeafBlight (Percentage),Lam
1987,35,0,33.4,24.5,83,65,35.6,7.2,5,19.1,BacteriaLeafBlight (Percentage),Lam
1987,36,5.5,33.6,24.6,84,65,30.2,6,4.8,18.1,BacteriaLeafBlight (Percentage),Lam
1987,37,8.5,33.9,24.7,85,65,26.4,5.5,5.5,18.1,BacteriaLeafBlight (Percentage),Lam
1987,38,10.5,33.3,24.4,86,68,49.9,5.2,4.6,13.6,BacteriaLeafBlight (Percentage),Lam
1987,39,12.5,33.3,24.2,86,69,41.9,4.8,5,16.3,BacteriaLeafBlight (Percentage),Lam
1987,40,15,32.8,23.8,88,71,40,4.7,4.8,13.8,BacteriaLeafBlight (Percentage),Lam
1987,41,16.5,32.7,23.6,88,71,49.1,3.9,5.5,14.8,BacteriaLeafBlight (Percentage),Lam
1987,42,18,32.2,23.1,88,68,29.3,4.1,5.7,16.7,BacteriaLeafBlight (Percentage),Lam
1987,43,19.5,32.3,22.5,88,66,21.5,4.7,5.9,14.6,BacteriaLeafBlight (Percentage),Lam
1987,44,20.5,31.1,21.9,89,70,46.3,3.8,5.8,10.4,BacteriaLeafBlight (Percentage),Lam
1987,45,23,31.3,21.5,88,66,11.7,3.8,5.9,11.5,BacteriaLeafBlight (Percentage),Lam
1987,46,25.5,31.2,20.5,87,64,9.7,4,6.7,12.4,BacteriaLeafBlight (Percentage),Lam
